scenario_id,sensor_mode,rmse_full_mean,rmse_full_std,rmse_steady_mean,rmse_steady_std,rmse_steady_xy_mean,rmse_steady_xy_std,median_error_steady_mean,mean_nees_steady_mean,n_repetitions,divergence_rate_pct,empirical_divergence_rate_pct,distance_scale,noise_scale
2,rf_only,6.8142502831621385,0.017064400920860437,6.8142502831621385,0.017064400920860437,1.754327554195169,0.06609592764828709,6.156202604146905,96.70531027313595,20,100.0,0.0,1.5,0.5
2,track_to_track_ci,0.20528584168195035,0.006424435916965617,0.20616343348120356,0.00642174887999946,0.18814161089137485,0.006231976165831181,0.19575479709931012,40.953272017401574,20,0.0,0.0,1.5,0.5
2,baseline_geometric,0.13567500828860463,0.0048674829019085515,0.13567500828860463,0.0048674829019085515,0.11555798375328738,0.005024857859429287,0.09084609075291548,,20,0.0,0.0,1.5,1.0
2,camera_only,0.07236362357286145,0.00663029646867527,0.06819838970970121,0.004898178592643097,0.05883280487251177,0.004968053457760622,0.05054704491890653,2.9546488714493906,20,0.0,0.0,1.5,1.0
2,fusion,0.3379594365314008,0.37430751668520423,0.25666435589653214,0.010452882792894516,0.24002003965469512,0.010172079949725823,0.18400356078749527,50.81889739929329,20,0.0,0.0,1.5,1.0
2,rf_only,7.2311413725442035,0.04796320709374028,7.2311413725442035,0.04796320709374028,2.987698888099576,0.11597704312925321,6.204550710743899,110.6764392421475,20,100.0,0.0,1.5,1.0
2,track_to_track_ci,0.34485556343506213,0.011376310042071984,0.3468771658883363,0.011225146756097764,0.31177195713694145,0.011340381271767536,0.3319432460472126,44.92821161467372,20,0.0,0.0,1.5,1.0
2,baseline_geometric,0.2713009413676625,0.009753683886166787,0.2713009413676625,0.009753683886166787,0.23106383288300533,0.010071819285321816,0.18163425409145004,,20,0.0,0.0,1.5,2.0
2,camera_only,0.14251349088828907,0.03418935306513577,0.12565347084771444,0.012124201109404677,0.10990240617466873,0.011725670525656484,0.09081716878173009,3.2562516224755655,20,0.0,0.0,1.5,2.0
2,fusion,0.5350305078921254,0.2617238012802662,0.4708018133048032,0.052119991310027786,0.440478951000988,0.048653734633709526,0.35961773254714324,69.52593561193137,20,0.0,0.0,1.5,2.0
2,rf_only,8.055180853456115,0.11190930330550103,8.055180853456115,0.11190930330550103,4.6378271464423,0.19446921413362744,7.18028870351921,118.69664184174749,20,100.0,0.0,1.5,2.0
2,track_to_track_ci,0.5714920357380102,0.0343538016425687,0.5760418368522334,0.033772261047730595,0.5097322682007842,0.029528878808968324,0.540103022974019,53.603214902162186,20,0.0,0.0,1.5,2.0
3,baseline_geometric,1.670275896890102,0.11379350787057342,1.670275896890102,0.11379350787057342,1.6104047642268657,0.10957313719493514,0.04523478752582099,,20,0.0,0.0,0.75,0.5
3,camera_only,1.1701337781381516,0.45249636290387346,0.17883041915722148,0.06651813323602492,0.1726567929565483,0.06497917302307343,0.02429280644791245,2.691754766970617,20,0.0,0.0,0.75,0.5
3,fusion,0.36786611245120915,0.29039071221514895,0.11956660836574648,0.014082163373141929,0.11302590913850075,0.014383931560844877,0.0698764264469545,28.290777289188195,20,0.0,0.0,0.75,0.5
3,rf_only,6.627852516160475,0.004009492724700721,6.627852516160475,0.004009492724700721,0.758149181620935,0.03533249825813483,6.03576057211949,67.33929655484137,20,100.0,0.0,0.75,0.5
3,track_to_track_ci,2.1215405503331715,0.7734037958945037,0.785287650636944,0.8467907586358004,0.7142192179531902,0.796318193148233,0.1794543205592719,37.2932731369511,20,30.000000000000004,0.0,0.75,0.5
3,baseline_geometric,3.6086423188660524,0.362282997813708,3.6086423188660524,0.362282997813708,3.480353553904132,0.34837366568192235,0.09059646368310925,,20,0.0,0.0,0.75,1.0
3,camera_only,2.2825872625179437,0.9436396483088719,0.18351524839607128,0.06352934042367633,0.17468123778840672,0.06330496277726072,0.04334810869691268,2.9134541538828245,20,0.0,0.0,0.75,1.0
